codigo_provincia,provincia,codigo_departamento,departamento,codigo_partido,partido,lista_interna,agrupacion,votos
17,SALTA,11,Cerrillos,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,195
17,SALTA,11,Cerrillos,155,PARTIDO RENOVADOR DE SALTA,,155,1032
17,SALTA,11,Cerrillos,203,SALTA SOMOS TODOS,,203,4654
17,SALTA,11,Cerrillos,535,FRENTE POPULAR SALTEÑO,,535,4714
17,SALTA,11,Cerrillos,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,1646
17,SALTA,11,Cerrillos,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,5112
17,SALTA,11,Cerrillos,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,90
17,SALTA,11,Cerrillos,9001,ELECTORES,,9001,24630
17,SALTA,11,Cerrillos,9002,VOTANTES,,9002,17038
17,SALTA,11,Cerrillos,9003,VOTOS IMPUGNADOS,,9003,18
17,SALTA,11,Cerrillos,9004,VOTOS BLANCOS,,9004,193
17,SALTA,11,Cerrillos,9005,VOTOS NULOS,,9005,217
17,SALTA,11,Cerrillos,9006,VOTOS RECURRIDOS,,9006,34
17,SALTA,11,Cerrillos,9007,EMPADRONADOS,,9007,24980
17,SALTA,12,Chicoana,14,PARTIDO OBRERO,,14,704
17,SALTA,12,Chicoana,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,87
17,SALTA,12,Chicoana,155,PARTIDO RENOVADOR DE SALTA,,155,2060
17,SALTA,12,Chicoana,203,SALTA SOMOS TODOS,,203,3075
17,SALTA,12,Chicoana,535,FRENTE POPULAR SALTEÑO,,535,2938
17,SALTA,12,Chicoana,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,574
17,SALTA,12,Chicoana,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,2317
17,SALTA,12,Chicoana,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,30
17,SALTA,12,Chicoana,9001,ELECTORES,,9001,15572
17,SALTA,12,Chicoana,9002,VOTANTES,,9002,11548
17,SALTA,12,Chicoana,9003,VOTOS IMPUGNADOS,,9003,2
17,SALTA,12,Chicoana,9004,VOTOS BLANCOS,,9004,192
17,SALTA,12,Chicoana,9005,VOTOS NULOS,,9005,116
17,SALTA,12,Chicoana,9006,VOTOS RECURRIDOS,,9006,6
17,SALTA,12,Chicoana,9007,EMPADRONADOS,,9007,15572
17,SALTA,13,La Viña,14,PARTIDO OBRERO,,14,162
17,SALTA,13,La Viña,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,34
17,SALTA,13,La Viña,155,PARTIDO RENOVADOR DE SALTA,,155,416
17,SALTA,13,La Viña,203,SALTA SOMOS TODOS,,203,643
17,SALTA,13,La Viña,535,FRENTE POPULAR SALTEÑO,,535,1479
17,SALTA,13,La Viña,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,345
17,SALTA,13,La Viña,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1588
17,SALTA,13,La Viña,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,14
17,SALTA,13,La Viña,9001,ELECTORES,,9001,6196
17,SALTA,13,La Viña,9002,VOTANTES,,9002,4701
17,SALTA,13,La Viña,9003,VOTOS IMPUGNADOS,,9003,1
17,SALTA,13,La Viña,9004,VOTOS BLANCOS,,9004,67
17,SALTA,13,La Viña,9005,VOTOS NULOS,,9005,68
17,SALTA,13,La Viña,9006,VOTOS RECURRIDOS,,9006,0
17,SALTA,13,La Viña,9007,EMPADRONADOS,,9007,6196
17,SALTA,14,Guachipas,14,PARTIDO OBRERO,,14,52
17,SALTA,14,Guachipas,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,9
17,SALTA,14,Guachipas,155,PARTIDO RENOVADOR DE SALTA,,155,109
17,SALTA,14,Guachipas,203,SALTA SOMOS TODOS,,203,199
17,SALTA,14,Guachipas,535,FRENTE POPULAR SALTEÑO,,535,654
17,SALTA,14,Guachipas,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,103
17,SALTA,14,Guachipas,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,539
17,SALTA,14,Guachipas,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,1
17,SALTA,14,Guachipas,9001,ELECTORES,,9001,2188
17,SALTA,14,Guachipas,9002,VOTANTES,,9002,1720
17,SALTA,14,Guachipas,9003,VOTOS IMPUGNADOS,,9003,3
17,SALTA,14,Guachipas,9004,VOTOS BLANCOS,,9004,38
17,SALTA,14,Guachipas,9005,VOTOS NULOS,,9005,12
17,SALTA,14,Guachipas,9006,VOTOS RECURRIDOS,,9006,1
17,SALTA,14,Guachipas,9007,EMPADRONADOS,,9007,2847
17,SALTA,15,Ros. de la Frontera,14,PARTIDO OBRERO,,14,482
17,SALTA,15,Ros. de la Frontera,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,97
17,SALTA,15,Ros. de la Frontera,155,PARTIDO RENOVADOR DE SALTA,,155,1693
17,SALTA,15,Ros. de la Frontera,203,SALTA SOMOS TODOS,,203,4471
17,SALTA,15,Ros. de la Frontera,535,FRENTE POPULAR SALTEÑO,,535,2381
17,SALTA,15,Ros. de la Frontera,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,515
17,SALTA,15,Ros. de la Frontera,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,6389
17,SALTA,15,Ros. de la Frontera,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,107
17,SALTA,15,Ros. de la Frontera,9001,ELECTORES,,9001,22906
17,SALTA,15,Ros. de la Frontera,9002,VOTANTES,,9002,12682
17,SALTA,15,Ros. de la Frontera,9003,VOTOS IMPUGNADOS,,9003,3
17,SALTA,15,Ros. de la Frontera,9004,VOTOS BLANCOS,,9004,258
17,SALTA,15,Ros. de la Frontera,9005,VOTOS NULOS,,9005,164
17,SALTA,15,Ros. de la Frontera,9006,VOTOS RECURRIDOS,,9006,19
17,SALTA,15,Ros. de la Frontera,9007,EMPADRONADOS,,9007,22906
17,SALTA,16,La Candelaria,14,PARTIDO OBRERO,,14,45
17,SALTA,16,La Candelaria,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,14
17,SALTA,16,La Candelaria,155,PARTIDO RENOVADOR DE SALTA,,155,445
17,SALTA,16,La Candelaria,203,SALTA SOMOS TODOS,,203,319
17,SALTA,16,La Candelaria,535,FRENTE POPULAR SALTEÑO,,535,696
17,SALTA,16,La Candelaria,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,68
17,SALTA,16,La Candelaria,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1936
17,SALTA,16,La Candelaria,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,8
17,SALTA,16,La Candelaria,9001,ELECTORES,,9001,4846
17,SALTA,16,La Candelaria,9002,VOTANTES,,9002,3445
17,SALTA,16,La Candelaria,9003,VOTOS IMPUGNADOS,,9003,0
17,SALTA,16,La Candelaria,9004,VOTOS BLANCOS,,9004,70
17,SALTA,16,La Candelaria,9005,VOTOS NULOS,,9005,28
17,SALTA,16,La Candelaria,9006,VOTOS RECURRIDOS,,9006,1
17,SALTA,16,La Candelaria,9007,EMPADRONADOS,,9007,4846
17,SALTA,17,Cafayate,14,PARTIDO OBRERO,,14,358
17,SALTA,17,Cafayate,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,76
17,SALTA,17,Cafayate,155,PARTIDO RENOVADOR DE SALTA,,155,435
17,SALTA,17,Cafayate,203,SALTA SOMOS TODOS,,203,843
17,SALTA,17,Cafayate,535,FRENTE POPULAR SALTEÑO,,535,1755
17,SALTA,17,Cafayate,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,1696
17,SALTA,17,Cafayate,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,2222
17,SALTA,17,Cafayate,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,34
17,SALTA,17,Cafayate,9001,ELECTORES,,9001,10746
17,SALTA,17,Cafayate,9002,VOTANTES,,9002,7306
17,SALTA,17,Cafayate,9003,VOTOS IMPUGNADOS,,9003,0
17,SALTA,17,Cafayate,9004,VOTOS BLANCOS,,9004,196
17,SALTA,17,Cafayate,9005,VOTOS NULOS,,9005,122
17,SALTA,17,Cafayate,9006,VOTOS RECURRIDOS,,9006,11
17,SALTA,17,Cafayate,9007,EMPADRONADOS,,9007,11096
17,SALTA,18,San Carlos,14,PARTIDO OBRERO,,14,115
17,SALTA,18,San Carlos,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,22
17,SALTA,18,San Carlos,155,PARTIDO RENOVADOR DE SALTA,,155,224
17,SALTA,18,San Carlos,203,SALTA SOMOS TODOS,,203,282
17,SALTA,18,San Carlos,535,FRENTE POPULAR SALTEÑO,,535,731
17,SALTA,18,San Carlos,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,359
17,SALTA,18,San Carlos,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1680
17,SALTA,18,San Carlos,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,11
17,SALTA,18,San Carlos,9001,ELECTORES,,9001,5065
17,SALTA,18,San Carlos,9002,VOTANTES,,9002,2641
17,SALTA,18,San Carlos,9003,VOTOS IMPUGNADOS,,9003,1
17,SALTA,18,San Carlos,9004,VOTOS BLANCOS,,9004,67
17,SALTA,18,San Carlos,9005,VOTOS NULOS,,9005,17
17,SALTA,18,San Carlos,9006,VOTOS RECURRIDOS,,9006,3
17,SALTA,18,San Carlos,9007,EMPADRONADOS,,9007,5440
17,SALTA,19,Molinos,14,PARTIDO OBRERO,,14,61
17,SALTA,19,Molinos,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,11
17,SALTA,19,Molinos,155,PARTIDO RENOVADOR DE SALTA,,155,131
17,SALTA,19,Molinos,203,SALTA SOMOS TODOS,,203,293
17,SALTA,19,Molinos,535,FRENTE POPULAR SALTEÑO,,535,701
17,SALTA,19,Molinos,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,279
17,SALTA,19,Molinos,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1380
17,SALTA,19,Molinos,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,17
17,SALTA,19,Molinos,9001,ELECTORES,,9001,4192
17,SALTA,19,Molinos,9002,VOTANTES,,9002,2724
17,SALTA,19,Molinos,9003,VOTOS IMPUGNADOS,,9003,1
17,SALTA,19,Molinos,9004,VOTOS BLANCOS,,9004,56
17,SALTA,19,Molinos,9005,VOTOS NULOS,,9005,14
17,SALTA,19,Molinos,9006,VOTOS RECURRIDOS,,9006,1
17,SALTA,19,Molinos,9007,EMPADRONADOS,,9007,4192
17,SALTA,20,Cachi,14,PARTIDO OBRERO,,14,153
17,SALTA,20,Cachi,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,30
17,SALTA,20,Cachi,155,PARTIDO RENOVADOR DE SALTA,,155,317
17,SALTA,20,Cachi,203,SALTA SOMOS TODOS,,203,502
17,SALTA,20,Cachi,535,FRENTE POPULAR SALTEÑO,,535,1092
17,SALTA,20,Cachi,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,377
17,SALTA,20,Cachi,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1431
17,SALTA,20,Cachi,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,14
17,SALTA,20,Cachi,9001,ELECTORES,,9001,5644
17,SALTA,20,Cachi,9002,VOTANTES,,9002,3920
17,SALTA,20,Cachi,9003,VOTOS IMPUGNADOS,,9003,1
17,SALTA,20,Cachi,9004,VOTOS BLANCOS,,9004,103
17,SALTA,20,Cachi,9005,VOTOS NULOS,,9005,22
17,SALTA,20,Cachi,9006,VOTOS RECURRIDOS,,9006,2
17,SALTA,20,Cachi,9007,EMPADRONADOS,,9007,5832
17,SALTA,21,Rosario de Lerma,14,PARTIDO OBRERO,,14,1411
17,SALTA,21,Rosario de Lerma,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,239
17,SALTA,21,Rosario de Lerma,155,PARTIDO RENOVADOR DE SALTA,,155,1331
17,SALTA,21,Rosario de Lerma,203,SALTA SOMOS TODOS,,203,6028
17,SALTA,21,Rosario de Lerma,535,FRENTE POPULAR SALTEÑO,,535,4679
17,SALTA,21,Rosario de Lerma,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,2386
17,SALTA,21,Rosario de Lerma,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,4741
17,SALTA,21,Rosario de Lerma,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,203
17,SALTA,21,Rosario de Lerma,9001,ELECTORES,,9001,28072
17,SALTA,21,Rosario de Lerma,9002,VOTANTES,,9002,21369
17,SALTA,21,Rosario de Lerma,9003,VOTOS IMPUGNADOS,,9003,24
17,SALTA,21,Rosario de Lerma,9004,VOTOS BLANCOS,,9004,339
17,SALTA,21,Rosario de Lerma,9005,VOTOS NULOS,,9005,373
17,SALTA,21,Rosario de Lerma,9006,VOTOS RECURRIDOS,,9006,46
17,SALTA,21,Rosario de Lerma,9007,EMPADRONADOS,,9007,28117
17,SALTA,22,La Poma,14,PARTIDO OBRERO,,14,39
17,SALTA,22,La Poma,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,8
17,SALTA,22,La Poma,155,PARTIDO RENOVADOR DE SALTA,,155,47
17,SALTA,22,La Poma,203,SALTA SOMOS TODOS,,203,105
17,SALTA,22,La Poma,535,FRENTE POPULAR SALTEÑO,,535,244
17,SALTA,22,La Poma,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,93
17,SALTA,22,La Poma,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,440
17,SALTA,22,La Poma,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,5
17,SALTA,22,La Poma,9001,ELECTORES,,9001,1331
17,SALTA,22,La Poma,9002,VOTANTES,,9002,785
17,SALTA,22,La Poma,9003,VOTOS IMPUGNADOS,,9003,0
17,SALTA,22,La Poma,9004,VOTOS BLANCOS,,9004,24
17,SALTA,22,La Poma,9005,VOTOS NULOS,,9005,9
17,SALTA,22,La Poma,9006,VOTOS RECURRIDOS,,9006,1
17,SALTA,22,La Poma,9007,EMPADRONADOS,,9007,1331
17,SALTA,23,Los Andes,14,PARTIDO OBRERO,,14,158
17,SALTA,23,Los Andes,38,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES (MST),,38,41
17,SALTA,23,Los Andes,155,PARTIDO RENOVADOR DE SALTA,,155,148
17,SALTA,23,Los Andes,203,SALTA SOMOS TODOS,,203,335
17,SALTA,23,Los Andes,535,FRENTE POPULAR SALTEÑO,,535,515
17,SALTA,23,Los Andes,536,UNION POR LA REPUBLICA - FRENTE POR LA JUSTICIA,,536,143
17,SALTA,23,Los Andes,3086,FRENTE PARA LA VICTORIA,LISTA:  CELESTE Y BLANCA  - LETRA  A,501,1619
17,SALTA,23,Los Andes,3087,FRENTE PARA LA VICTORIA,LISTA:  NACIONAL Y POPULAR  - LETRA:  B,501,33
17,SALTA,23,Los Andes,9001,ELECTORES,,9001,4464
17,SALTA,23,Los Andes,9002,VOTANTES,,9002,2260
17,SALTA,23,Los Andes,9003,VOTOS IMPUGNADOS,,9003,0
17,SALTA,23,Los Andes,9004,VOTOS BLANCOS,,9004,56
17,SALTA,23,Los Andes,9005,VOTOS NULOS,,9005,43
17,SALTA,23,Los Andes,9006,VOTOS RECURRIDOS,,9006,8
17,SALTA,23,Los Andes,9007,EMPADRONADOS,,9007,4814
18,SAN JUAN,1,Capital,9007,EMPADRONADOS,,9007,94549
18,SAN JUAN,2,Santa Lucia,9007,EMPADRONADOS,,9007,37989
18,SAN JUAN,3,Chimbas,9007,EMPADRONADOS,,9007,56974
18,SAN JUAN,4,Rivadavia,9007,EMPADRONADOS,,9007,63107
18,SAN JUAN,5,Zonda,9007,EMPADRONADOS,,9007,3537
18,SAN JUAN,6,Rawson,9007,EMPADRONADOS,,9007,87731
18,SAN JUAN,7,9 de Julio,9007,EMPADRONADOS,,9007,6950
18,SAN JUAN,8,San Martin,9007,EMPADRONADOS,,9007,8037
18,SAN JUAN,9,Angaco,9007,EMPADRONADOS,,9007,6507
18,SAN JUAN,10,Albardon,9007,EMPADRONADOS,,9007,17747
18,SAN JUAN,11,Ullum,9007,EMPADRONADOS,,9007,3537
18,SAN JUAN,12,Pocito,9007,EMPADRONADOS,,9007,31644
18,SAN JUAN,13,Sarmiento,9007,EMPADRONADOS,,9007,15173
18,SAN JUAN,14,25 de Mayo,9007,EMPADRONADOS,,9007,11576
18,SAN JUAN,15,Caucete,9007,EMPADRONADOS,,9007,25783
18,SAN JUAN,16,Valle Fertil,9007,EMPADRONADOS,,9007,5575
18,SAN JUAN,17,Jachal,9007,EMPADRONADOS,,9007,16962
18,SAN JUAN,18,Iglesia,9007,EMPADRONADOS,,9007,6019
18,SAN JUAN,19,Calingasta,9007,EMPADRONADOS,,9007,6776
19,SAN LUIS,1,Pueyrredon,9007,EMPADRONADOS,,9007,155308
19,SAN LUIS,2,Pringles,9007,EMPADRONADOS,,9007,10936
19,SAN LUIS,3,Pedernera,9007,EMPADRONADOS,,9007,95854
19,SAN LUIS,4,Chacabuco,9007,EMPADRONADOS,,9007,16958
19,SAN LUIS,5,San Martín,9007,EMPADRONADOS,,9007,4151
19,SAN LUIS,6,Junin,9007,EMPADRONADOS,,9007,23044
19,SAN LUIS,7,Ayacucho,9007,EMPADRONADOS,,9007,15822
19,SAN LUIS,8,Belgrano,9007,EMPADRONADOS,,9007,3292
19,SAN LUIS,9,Dupuy,9007,EMPADRONADOS,,9007,9059
20,SANTA CRUZ,1,Deseado,9007,EMPADRONADOS,,9007,82090
20,SANTA CRUZ,2,Lago Bs. As,9007,EMPADRONADOS,,9007,7387
20,SANTA CRUZ,3,Magallanes,9007,EMPADRONADOS,,9007,7937
20,SANTA CRUZ,4,Rio Chico,9007,EMPADRONADOS,,9007,3597
20,SANTA CRUZ,5,Corpen Aike,9007,EMPADRONADOS,,9007,9940
20,SANTA CRUZ,6,Lago Argentino,9007,EMPADRONADOS,,9007,15749
20,SANTA CRUZ,7,Guer Aike,9007,EMPADRONADOS,,9007,94132
21,SANTA FE,1,Belgrano,9007,EMPADRONADOS,,9007,36454
21,SANTA FE,2,Caseros,9007,EMPADRONADOS,,9007,69005
21,SANTA FE,3,Castellanos,9007,EMPADRONADOS,,9007,136337
21,SANTA FE,4,Constitucion,9007,EMPADRONADOS,,9007,71460
21,SANTA FE,5,Garay,9007,EMPADRONADOS,,9007,16740
21,SANTA FE,6,Gral. Lopez,9007,EMPADRONADOS,,9007,155377
21,SANTA FE,7,Gral. Obligado,9007,EMPADRONADOS,,9007,132433
21,SANTA FE,8,Iriondo,9007,EMPADRONADOS,,9007,54695
21,SANTA FE,9,La Capital Secc.,9007,EMPADRONADOS,,9007,300598
21,SANTA FE,10,La Capital Camp.,9007,EMPADRONADOS,,9007,105269
21,SANTA FE,11,Las Colonias,9007,EMPADRONADOS,,9007,80969
21,SANTA FE,12,Nueve de Julio,9007,EMPADRONADOS,,9007,23492
21,SANTA FE,13,Rosario Secc.,9007,EMPADRONADOS,,9007,215101
21,SANTA FE,14,Rosario Barr.,9007,EMPADRONADOS,,9007,547272
21,SANTA FE,15,Rosario Camp.,9007,EMPADRONADOS,,9007,206375
21,SANTA FE,16,San Cristobal,9007,EMPADRONADOS,,9007,55015
21,SANTA FE,17,San Javier,9007,EMPADRONADOS,,9007,24404
21,SANTA FE,18,San Jeronimo,9007,EMPADRONADOS,,9007,64763
21,SANTA FE,19,San Justo,9007,EMPADRONADOS,,9007,33838
21,SANTA FE,20,San Lorenzo,9007,EMPADRONADOS,,9007,129822
21,SANTA FE,21,San Martin,9007,EMPADRONADOS,,9007,51813
21,SANTA FE,22,Vera,9007,EMPADRONADOS,,9007,41085
22,SANTIAGO DEL ESTERO,1,Capital,61,IZQUIERDA POR UNA OPCION SOCIALISTA,,61,10138
22,SANTIAGO DEL ESTERO,1,Capital,324,PARTIDO FE,,324,2477
22,SANTIAGO DEL ESTERO,1,Capital,501,FRENTE PARA LA VICTORIA,,501,10333
22,SANTIAGO DEL ESTERO,1,Capital,514,FRENTE PROGRESISTA CIVICO Y SOCIAL,,514,27026
22,SANTIAGO DEL ESTERO,1,Capital,540,FRENTE POPULAR,,540,27304
22,SANTIAGO DEL ESTERO,1,Capital,541,FRENTE CIVICO POR SANTIAGO,,541,71840
22,SANTIAGO DEL ESTERO,1,Capital,550,FRENTE POR LA LIBERTAD,,550,1998
22,SANTIAGO DEL ESTERO,1,Capital,9001,ELECTORES,,9001,204016
22,SANTIAGO DEL ESTERO,1,Capital,9002,VOTANTES,,9002,142945
22,SANTIAGO DEL ESTERO,1,Capital,9003,VOTOS IMPUGNADOS,,9003,90
22,SANTIAGO DEL ESTERO,1,Capital,9004,VOTOS BLANCOS,,9004,4252
22,SANTIAGO DEL ESTERO,1,Capital,9005,VOTOS NULOS,,9005,2473
22,SANTIAGO DEL ESTERO,1,Capital,9006,VOTOS RECURRIDOS,,9006,78
22,SANTIAGO DEL ESTERO,1,Capital,9007,EMPADRONADOS,,9007,205067
22,SANTIAGO DEL ESTERO,2,Avellaneda,61,IZQUIERDA POR UNA OPCION SOCIALISTA,,61,132
22,SANTIAGO DEL ESTERO,2,Avellaneda,324,PARTIDO FE,,324,101
22,SANTIAGO DEL ESTERO,2,Avellaneda,501,FRENTE PARA LA VICTORIA,,501,306
22,SANTIAGO DEL ESTERO,2,Avellaneda,514,FRENTE PROGRESISTA CIVICO Y SOCIAL,,514,1052
22,SANTIAGO DEL ESTERO,2,Avellaneda,540,FRENTE POPULAR,,540,2170
22,SANTIAGO DEL ESTERO,2,Avellaneda,541,FRENTE CIVICO POR SANTIAGO,,541,7295
22,SANTIAGO DEL ESTERO,2,Avellaneda,550,FRENTE POR LA LIBERTAD,,550,51
22,SANTIAGO DEL ESTERO,2,Avellaneda,9001,ELECTORES,,9001,15287
22,SANTIAGO DEL ESTERO,2,Avellaneda,9002,VOTANTES,,9002,10217
22,SANTIAGO DEL ESTERO,2,Avellaneda,9003,VOTOS IMPUGNADOS,,9003,0
22,SANTIAGO DEL ESTERO,2,Avellaneda,9004,VOTOS BLANCOS,,9004,162
22,SANTIAGO DEL ESTERO,2,Avellaneda,9005,VOTOS NULOS,,9005,46
22,SANTIAGO DEL ESTERO,2,Avellaneda,9006,VOTOS RECURRIDOS,,9006,0
22,SANTIAGO DEL ESTERO,2,Avellaneda,9007,EMPADRONADOS,,9007,15731
22,SANTIAGO DEL ESTERO,3,Aguirre,61,IZQUIERDA POR UNA OPCION SOCIALISTA,,61,28
22,SANTIAGO DEL ESTERO,3,Aguirre,324,PARTIDO FE,,324,20
22,SANTIAGO DEL ESTERO,3,Aguirre,501,FRENTE PARA LA VICTORIA,,501,53
22,SANTIAGO DEL ESTERO,3,Aguirre,514,FRENTE PROGRESISTA CIVICO Y SOCIAL,,514,1916
22,SANTIAGO DEL ESTERO,3,Aguirre,540,FRENTE POPULAR,,540,613
22,SANTIAGO DEL ESTERO,3,Aguirre,541,FRENTE CIVICO POR SANTIAGO,,541,1895
22,SANTIAGO DEL ESTERO,3,Aguirre,550,FRENTE POR LA LIBERTAD,,550,14
22,SANTIAGO DEL ESTERO,3,Aguirre,9001,ELECTORES,,9001,6109
22,SANTIAGO DEL ESTERO,3,Aguirre,9002,VOTANTES,,9002,3811
22,SANTIAGO DEL ESTERO,3,Aguirre,9003,VOTOS IMPUGNADOS,,9003,3
22,SANTIAGO DEL ESTERO,3,Aguirre,9004,VOTOS BLANCOS,,9004,63
22,SANTIAGO DEL ESTERO,3,Aguirre,9005,VOTOS NULOS,,9005,28
22,SANTIAGO DEL ESTERO,3,Aguirre,9006,VOTOS RECURRIDOS,,9006,0
22,SANTIAGO DEL ESTERO,3,Aguirre,9007,EMPADRONADOS,,9007,6305
22,SANTIAGO DEL ESTERO,4,Alberdi,61,IZQUIERDA POR UNA OPCION SOCIALISTA,,61,50
22,SANTIAGO DEL ESTERO,4,Alberdi,324,PARTIDO FE,,324,42
22,SANTIAGO DEL ESTERO,4,Alberdi,501,FRENTE PARA LA VICTORIA,,501,211
22,SANTIAGO DEL ESTERO,4,Alberdi,514,FRENTE PROGRESISTA CIVICO Y SOCIAL,,514,169
22,SANTIAGO DEL ESTERO,4,Alberdi,540,FRENTE POPULAR,,540,2438
22,SANTIAGO DEL ESTERO,4,Alberdi,541,FRENTE CIVICO POR SANTIAGO,,541,4836
22,SANTIAGO DEL ESTERO,4,Alberdi,550,FRENTE POR LA LIBERTAD,,550,19
22,SANTIAGO DEL ESTERO,4,Alberdi,9001,ELECTORES,,9001,11242
22,SANTIAGO DEL ESTERO,4,Alberdi,9002,VOTANTES,,9002,7067
22,SANTIAGO DEL ESTERO,4,Alberdi,9003,VOTOS IMPUGNADOS,,9003,0
22,SANTIAGO DEL ESTERO,4,Alberdi,9004,VOTOS BLANCOS,,9004,118
22,SANTIAGO DEL ESTERO,4,Alberdi,9005,VOTOS NULOS,,9005,28
22,SANTIAGO DEL ESTERO,4,Alberdi,9006,VOTOS RECURRIDOS,,9006,0
22,SANTIAGO DEL ESTERO,4,Alberdi,9007,EMPADRONADOS,,9007,11242
22,SANTIAGO DEL ESTERO,5,Atamisqui,61,IZQUIERDA POR UNA OPCION SOCIALISTA,,61,37
22,SANTIAGO DEL ESTERO,5,Atamisqui,324,PARTIDO FE,,324,18
22,SANTIAGO DEL ESTERO,5,Atamisqui,501,FRENTE PARA LA VICTORIA,,501,86
22,SANTIAGO DEL ESTERO,5,Atamisqui,514,FRENTE PROGRESISTA CIVICO Y SOCIAL,,514,339
22,SANTIAGO DEL ESTERO,5,Atamisqui,540,FRENTE POPULAR,,540,1924
22,SANTIAGO DEL ESTERO,5,Atamisqui,541,FRENTE CIVICO POR SANTIAGO,,541,3747
22,SANTIAGO DEL ESTERO,5,Atamisqui,550,FRENTE POR LA LIBERTAD,,550,10
22,SANTIAGO DEL ESTERO,5,Atamisqui,9001,ELECTORES,,9001,8468
22,SANTIAGO DEL ESTERO,5,Atamisqui,9002,VOTANTES,,9002,6141
22,SANTIAGO DEL ESTERO,5,Atamisqui,9003,VOTOS IMPUGNADOS,,9003,12
22,SANTIAGO DEL ESTERO,5,Atamisqui,9004,VOTOS BLANCOS,,9004,64
